customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,Monthly,Total,Contas_Diarias,Ticket_Mensal_Medio,Churn_bin,Qtd_Servicos,Churn_Permanência,gender_Masculino,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One Year,Contract_Two Year,PaymentMethod_Credit Card (Automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Faixa_Tempo_1-2a,Faixa_Tempo_2-3a,Faixa_Tempo_3+a,Faixa_Tempo_6-12m
3727-JEZTU,0,0,0,1,1,0,20.4,20.4,0.6799999999999999,20.4,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3727-OVPRY,0,1,1,66,1,1,25.7,1714.55,0.8659343434343434,25.9780303030303,0,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
3727-OWVYD,0,0,0,35,1,0,61.2,2021.2,1.924952380952381,57.74857142857143,0,3,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False
3727-RJMEO,0,1,0,6,1,1,82.85,460.25,2.5569444444444445,76.70833333333333,1,1,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3729-OWRVL,1,0,0,65,1,1,110.35,7246.15,3.715974358974359,111.47923076923075,0,5,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,True,False
3733-LSYCE,0,1,0,15,1,0,75.35,1114.55,2.476777777777777,74.30333333333333,0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3733-UOCWF,1,1,0,61,1,1,85.55,5251.75,2.869808743169399,86.09426229508196,0,2,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
3733-ZEECP,0,1,1,22,1,1,51.1,1232.9,1.8680303030303032,56.040909090909096,0,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3736-BLEPA,0,0,0,28,1,1,91.25,2483.65,2.9567261904761906,88.70178571428572,0,3,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False
3737-GCSPV,0,1,0,11,1,1,96.2,1222.05,3.703181818181818,111.09545454545454,1,3,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True
3737-XBQDD,0,0,0,24,1,1,84.85,2048.8,2.845555555555556,85.36666666666667,0,2,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
3739-YBWAB,0,1,0,36,0,0,35.35,1317.95,1.2203240740740742,36.609722222222224,0,2,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
3740-RLMVT,1,1,0,67,1,1,60.95,4119.4,2.049452736318408,61.48358208955224,0,3,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False
3744-ZBHON,0,0,0,3,1,0,20.2,65.95,0.7327777777777779,21.98333333333333,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3744-ZRRDZ,0,0,0,21,1,1,82.35,1852.85,2.941031746031746,88.23095238095237,1,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
3745-HRPHI,0,1,1,66,0,0,54.65,3632.0,1.8343434343434344,55.03030303030303,0,4,True,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,True,False
3746-EUBYR,0,1,0,1,1,1,74.6,74.6,2.4866666666666664,74.6,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3748-FVMZZ,0,0,0,4,0,1,40.05,162.45,1.35375,40.6125,0,2,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
3750-CKVKH,0,0,0,2,1,1,67.75,116.65,1.9441666666666668,58.325,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3750-RNQKR,0,0,0,12,1,0,19.45,246.25,0.6840277777777778,20.52083333333333,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3750-YHRYO,0,1,1,7,1,0,20.65,150.0,0.7142857142857143,21.428571428571427,0,0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
3751-KTZEL,0,0,0,1,0,0,35.05,35.05,1.1683333333333332,35.05,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3752-CQSJI,0,1,1,13,1,1,20.45,254.5,0.6525641025641026,19.57692307692308,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
3753-TSEMP,0,1,0,15,1,0,88.15,1390.6,3.090222222222222,92.70666666666666,1,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
3754-DXMRT,1,0,0,2,1,1,44.15,92.65,1.544166666666667,46.325,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3755-JBMNH,1,1,0,16,1,1,71.8,1167.8,2.4329166666666664,72.9875,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3756-VNWDH,1,1,0,65,1,1,100.75,6674.65,3.422897435897436,102.68692307692308,0,3,True,True,True,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False
3757-NJYBX,1,1,0,32,1,0,106.35,3520.75,3.6674479166666663,110.0234375,1,4,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False
3758-CKOQL,0,1,0,59,1,1,107.0,6152.3,3.475875706214689,104.27627118644068,0,5,True,False,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,True,False
3761-FLYZI,1,1,0,65,1,1,108.8,7082.45,3.632025641025641,108.96076923076924,0,4,True,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False
3763-GCZHZ,0,1,0,66,1,1,104.05,6890.0,3.47979797979798,104.3939393939394,1,4,False,True,True,True,False,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False
3764-MNMOI,0,0,0,46,1,0,19.2,908.15,0.6580797101449275,19.742391304347827,0,0,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
3765-JXVKY,0,0,0,1,1,1,74.7,74.7,2.49,74.7,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3766-EJLFL,0,1,1,68,1,1,109.05,7508.55,3.6806617647058815,110.41985294117649,0,5,True,False,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False
3768-NLUBH,1,1,0,57,1,0,100.6,5746.15,3.3603216374269005,100.80964912280702,1,3,False,True,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
3768-VHXQO,0,1,0,67,1,0,24.85,1583.5,0.7878109452736318,23.634328358208958,0,0,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
3769-MHZNV,0,1,1,33,1,0,20.1,670.35,0.6771212121212121,20.313636363636363,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
3771-PZOBW,0,0,0,20,1,1,90.7,1781.35,2.9689166666666664,89.0675,0,2,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
3774-VBNXY,0,1,1,64,1,0,20.2,1277.75,0.6654947916666667,19.96484375,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
3776-EKTKM,1,0,0,1,0,1,36.45,36.45,1.215,36.45,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3777-XROBG,0,1,1,58,1,0,19.55,1079.65,0.6204885057471264,18.614655172413794,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
3778-FOAQW,0,1,0,24,1,0,20.15,456.85,0.6345138888888889,19.035416666666663,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
3779-OSWCF,0,1,0,71,1,0,93.2,6506.15,3.0545305164319245,91.63591549295774,0,6,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
3780-DDGSE,1,1,1,35,1,1,76.05,2747.2,2.6163809523809523,78.49142857142857,0,4,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False
3780-YVMFA,0,1,1,8,1,1,68.55,564.35,2.351458333333333,70.54375,0,3,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True
3785-KTYSH,0,0,0,53,1,0,24.6,1279.0,0.8044025157232705,24.132075471698112,0,0,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
3785-NRHYR,0,0,0,1,1,0,19.65,19.65,0.6549999999999999,19.65,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3786-WOVKF,1,1,0,72,1,1,106.85,7677.4,3.554351851851852,106.63055555555556,0,4,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False
3787-TRIAL,0,1,1,21,0,1,26.05,565.75,0.898015873015873,26.94047619047619,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3791-LGQCY,1,1,0,56,1,1,100.65,5688.05,3.385744047619048,101.57232142857144,1,3,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False
3793-MMFUH,1,0,0,13,1,1,95.05,1290.0,3.3076923076923075,99.23076923076924,1,2,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
3794-NFNCH,0,1,0,30,1,1,50.0,1474.9,1.638777777777778,49.16333333333333,0,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
3795-CAWEX,0,1,1,70,1,1,116.55,8152.3,3.882047619047619,116.46142857142856,0,6,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
3795-GWTRD,0,1,1,63,1,0,75.55,4707.85,2.490925925925926,74.72777777777779,0,5,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False
3796-ENZGF,0,1,0,63,1,0,67.25,4234.15,2.240291005291005,67.20873015873015,0,3,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
3797-FKOGQ,0,0,1,11,1,0,86.2,893.2,2.706666666666667,81.2,0,1,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3797-VTIDR,0,1,0,1,0,1,23.45,23.45,0.7816666666666666,23.45,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3798-EPWRR,1,0,0,2,1,0,43.95,85.1,1.4183333333333332,42.55,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3799-ISUZQ,0,1,1,7,1,1,69.95,529.5,2.521428571428572,75.64285714285714,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3800-LYTRK,0,0,0,14,1,0,55.7,795.15,1.8932142857142855,56.79642857142857,0,2,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
3801-HMYNL,0,1,1,1,1,0,89.15,89.15,2.9716666666666667,89.15,1,2,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
3803-KMQFW,0,1,1,1,1,0,20.55,20.55,0.685,20.55,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3804-RVTGV,0,1,1,50,1,1,103.85,5017.9,3.3452666666666664,100.358,1,4,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False
3806-DXQOM,0,0,0,4,0,1,33.65,137.85,1.14875,34.4625,1,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3806-YAZOV,0,0,0,3,1,0,18.8,56.0,0.6222222222222222,18.666666666666668,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3807-BPOMJ,0,1,0,55,1,1,94.75,5276.1,3.197636363636364,95.92909090909092,0,3,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False
3807-XHCJH,0,1,1,1,1,0,20.0,20.0,0.6666666666666666,20.0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3808-HFKDE,0,0,0,20,1,1,44.35,927.15,1.54525,46.3575,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3810-DVDQQ,0,1,1,72,1,1,117.6,8308.9,3.846712962962963,115.40138888888887,0,6,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False
3810-PJUHR,0,1,1,70,1,0,25.35,1715.15,0.8167380952380953,24.502142857142857,0,0,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
3811-VBYBZ,0,0,0,7,1,1,99.8,673.25,3.205952380952381,96.17857142857144,1,3,False,True,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
3812-LRZIR,0,1,1,27,1,0,24.5,761.95,0.9406790123456792,28.22037037037037,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
3813-DHBBB,0,1,0,67,0,1,50.95,3521.7,1.7520895522388058,52.56268656716418,0,4,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False
3814-MLAXC,0,0,0,31,1,1,79.85,2404.15,2.5851075268817207,77.55322580645162,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3815-SLMEF,0,0,0,3,0,0,34.25,139.35,1.5483333333333331,46.45,1,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3823-KYNQY,0,0,0,12,1,0,24.95,280.4,0.7788888888888889,23.366666666666664,0,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
3824-RHKVR,0,0,0,17,1,0,19.7,340.35,0.6673529411764706,20.02058823529412,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
3831-YCPUO,0,1,1,72,1,1,109.5,7854.9,3.636527777777778,109.09583333333332,0,6,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
3834-XUIFC,0,0,0,7,1,1,85.2,602.55,2.869285714285714,86.07857142857142,1,1,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
3836-FZSDJ,1,1,0,71,1,0,24.85,1901.0,0.8924882629107981,26.774647887323944,0,0,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3838-OZURD,0,1,0,66,1,1,105.0,7133.25,3.602651515151515,108.07954545454544,1,4,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False
3841-CONLJ,0,1,0,1,0,0,35.0,35.0,1.1666666666666667,35.0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3841-NFECX,1,1,0,71,1,1,96.35,6766.95,3.176971830985916,95.30915492957746,0,4,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False
3842-IYKUE,0,0,0,35,1,0,85.3,2917.5,2.7785714285714285,83.35714285714286,1,2,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
3842-QTGDL,0,1,0,16,1,0,80.75,1321.3,2.752708333333333,82.58125,0,2,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3845-FXCYS,0,0,0,2,1,1,19.65,31.2,0.52,15.6,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3845-JHAMY,0,1,1,16,0,1,35.5,552.7,1.1514583333333337,34.54375,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
3847-BAERP,0,0,0,10,1,1,20.9,247.0,0.8233333333333334,24.7,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3850-OKINF,0,1,1,71,1,1,66.2,4692.55,2.203075117370892,66.09225352112676,0,2,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False
3853-LYGAM,0,0,0,17,1,1,95.65,1640.0,3.215686274509804,96.47058823529412,0,3,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False
3855-ONCAR,0,1,1,4,1,1,78.9,299.75,2.497916666666667,74.9375,0,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3858-VOBET,0,0,0,23,1,1,74.95,1710.45,2.478913043478261,74.36739130434783,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3858-XHYJO,0,1,0,40,1,0,105.75,4228.55,3.523791666666667,105.71375,0,4,True,False,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False
3859-CVCET,0,0,0,4,1,0,45.65,191.05,1.5920833333333335,47.7625,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3863-IUBJR,0,1,1,12,1,0,53.65,696.35,1.934305555555556,58.02916666666667,1,1,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True
3863-QSTYI,0,0,0,59,1,1,64.65,3735.45,2.110423728813559,63.31271186440678,0,3,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False
3865-QBWSJ,1,0,1,38,1,1,80.45,3162.65,2.7742543859649125,83.22763157894737,0,1,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3865-YIOTT,0,1,1,72,1,1,106.1,7848.5,3.633564814814815,109.00694444444444,0,4,True,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False
3865-ZFZIB,0,0,0,19,1,0,19.65,358.15,0.6283333333333333,18.85,0,0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
3865-ZYKAD,1,1,0,69,1,1,84.9,5785.65,2.795,83.85,0,2,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
3866-MDTUB,0,0,0,2,1,1,70.75,146.9,2.4483333333333333,73.45,1,3,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False
3870-MQAMG,0,1,0,54,1,0,110.35,5893.15,3.6377469135802474,109.1324074074074,1,5,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,True,False
3870-SPZSI,0,1,1,70,1,1,113.05,7869.05,3.7471666666666663,112.415,0,6,True,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
3871-IKPYH,1,0,0,1,1,0,69.1,69.1,2.303333333333333,69.1,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3873-NFTGI,0,0,0,14,1,1,55.5,767.55,1.8275,54.825,0,1,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
3873-WOSBC,0,1,0,67,1,0,25.6,1784.9,0.8880099502487563,26.64029850746269,0,0,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
3874-EQOEP,0,0,0,7,1,0,95.0,655.5,3.1214285714285714,93.64285714285714,1,2,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
3877-JRJIP,0,0,0,1,1,1,59.85,59.85,1.995,59.85,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3878-AVSOQ,1,0,0,1,1,1,71.25,71.25,2.375,71.25,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3882-IYOIJ,0,1,1,60,1,0,115.25,6758.45,3.754694444444445,112.64083333333332,0,6,True,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
3884-HCSWG,0,0,0,17,1,1,70.0,1144.5,2.244117647058824,67.32352941176471,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3884-UEBXB,0,1,1,67,0,0,36.15,2434.45,1.2111691542288556,36.33507462686567,0,2,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3886-CERTZ,0,1,0,72,1,1,109.25,8109.8,3.754537037037037,112.63611111111112,1,5,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,True,False
3887-PBQAO,0,1,1,45,1,1,25.9,1216.6,0.9011851851851852,27.035555555555558,0,0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
3889-VWBID,0,1,1,68,1,0,82.85,5776.45,2.831593137254902,84.94779411764705,0,5,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False
3890-RTCMS,0,0,0,16,1,1,49.45,799.0,1.6645833333333333,49.9375,0,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
3891-NLXJB,0,0,0,37,0,1,40.55,1390.85,1.253018018018018,37.59054054054054,0,3,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False
3891-PUQOD,0,0,1,1,1,0,59.2,59.2,1.9733333333333332,59.2,1,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3892-NXAZG,0,1,1,72,1,1,114.05,8289.2,3.837592592592593,115.1277777777778,0,6,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False
3893-JRNFS,0,0,0,68,0,1,39.9,2796.35,1.3707598039215685,41.12279411764706,0,2,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
3896-RCYYE,0,0,0,67,0,1,53.4,3579.15,1.7806716417910449,53.42014925373135,0,4,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True,False
3896-ZVNET,0,1,1,24,1,0,24.7,571.75,0.7940972222222222,23.822916666666668,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
3898-BSJYF,0,0,1,10,1,0,73.55,693.3,2.311,69.33,0,4,True,False,True,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,True
3898-GUYTS,1,0,0,45,1,1,97.05,4385.05,3.2481851851851853,97.44555555555556,0,4,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False
3900-AQPHZ,0,0,0,1,1,0,19.9,19.9,0.6633333333333333,19.9,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3902-FOIGH,1,1,0,12,1,1,101.35,1218.55,3.384861111111111,101.54583333333332,1,3,False,True,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
3902-MIVLE,0,1,1,63,1,0,75.7,4676.7,2.4744444444444444,74.23333333333333,0,4,True,True,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False
3904-UKFRE,0,0,0,4,1,1,80.1,336.15,2.80125,84.0375,0,1,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3908-BLSYF,0,0,0,6,1,0,83.9,497.55,2.7641666666666667,82.925,1,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3908-MKIMJ,1,1,0,68,0,1,41.95,2965.75,1.4537990196078432,43.6139705882353,0,3,True,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False
3910-MRQOY,0,1,0,72,1,0,19.4,1496.45,0.6928009259259259,20.78402777777778,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3911-RSNHI,0,1,0,71,0,1,61.4,4310.35,2.0236384976525823,60.70915492957747,0,5,True,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False
3913-FCUUW,0,1,1,72,1,1,70.45,5165.7,2.3915277777777777,71.74583333333334,0,4,True,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False
3913-RDSJZ,0,1,0,64,1,0,25.55,1714.95,0.893203125,26.79609375,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
3914-FDRHP,0,0,0,9,1,0,86.25,770.5,2.853703703703704,85.61111111111111,0,2,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
3915-ODIYG,1,0,0,60,1,1,71.75,4374.55,2.4303055555555555,72.90916666666666,0,3,True,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False
3916-NRPAP,0,0,0,3,1,0,85.7,256.75,2.852777777777778,85.58333333333333,0,2,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3920-HIHMQ,0,0,1,26,1,1,49.5,1265.65,1.6226282051282053,48.67884615384616,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3923-CSIHK,1,1,0,50,1,1,71.05,3444.85,2.296566666666666,68.89699999999999,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3926-CUQZX,0,0,0,1,1,1,45.1,45.1,1.5033333333333334,45.1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3926-YZVVX,0,0,0,41,1,0,50.05,2029.05,1.6496341463414634,49.4890243902439,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
3927-NLNRY,0,1,0,53,1,1,94.25,4867.95,3.0616037735849058,91.84811320754716,1,3,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False
3930-ZGWVE,0,0,0,1,1,0,19.75,19.75,0.6583333333333333,19.75,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3932-CMDTD,0,0,0,4,1,1,105.65,443.9,3.6991666666666654,110.975,1,5,False,False,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False
3932-IJWDZ,0,0,0,45,1,1,103.65,4747.85,3.5169259259259262,105.5077777777778,0,4,True,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False
3933-DQPWX,0,0,0,50,0,0,39.7,1932.75,1.2885,38.655,0,3,True,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False
3934-HXCFZ,0,1,0,23,1,1,99.25,2186.4,3.168695652173913,95.0608695652174,1,4,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False
3935-TBRZZ,0,1,1,44,1,0,25.7,1110.5,0.8412878787878788,25.238636363636363,0,0,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3936-QQFLL,0,0,0,2,1,0,19.75,39.3,0.6549999999999999,19.65,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3938-YFPXD,0,0,0,72,1,0,84.3,5997.1,2.776435185185185,83.29305555555555,0,5,True,True,True,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False
3941-XTSKM,0,1,1,42,0,1,45.1,2049.05,1.6262301587301589,48.786904761904765,0,3,True,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False
3943-KDREE,0,0,0,26,1,1,74.95,1834.95,2.3525,70.575,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3945-GFWQL,0,0,1,12,1,1,44.55,480.6,1.335,40.05,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3946-JEWRQ,0,1,0,47,1,1,95.2,4563.0,3.2361702127659573,97.08510638297872,0,2,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False
